6219,"C[Mg+].O=[C:4]([CH:15]1[CH2:37][CH2:36][N:18]([CH2:19][c:20]2[cH:35][cH:34][c:23]([C:24]([C:30]([F:33])([F:32])[F:31])([C:26]([F:29])([F:28])[F:27])[OH:25])[cH:22][cH:21]2)[CH2:17][CH2:16]1)[c:5]1[cH:14][cH:13][c:8]([NH:9][C:10](=[O:12])[CH3:11])[cH:7][cH:6]1>C1COCC1.CCOCC.[Br-]>C[C:4]([CH:15]1[CH2:16][CH2:17][N:18]([CH2:19][c:20]2[cH:35][cH:34][c:23]([C:24]([C:30]([F:31])([F:33])[F:32])([C:26]([F:27])([F:29])[F:28])[OH:25])[cH:22][cH:21]2)[CH2:36][CH2:37]1)([c:5]1[cH:6][cH:7][c:8]([NH:9][C:10](=[O:12])[CH3:11])[cH:13][cH:14]1)O"
6273,"O=[C:2]1[CH2:22][CH2:21][CH:5]([c:6]2[cH:20][cH:19][c:17]([OH:18])[c:8]([C:9](=[O:16])[O:10][CH2:11][CH2:12][CH2:13][CH2:14][CH3:15])[cH:7]2)[CH2:4][CH2:3]1>[BH4-].[Na+]>O[C@@H:2]1[CH2:22][CH2:21][C@@H:5]([c:6]2[cH:20][cH:19][c:17]([OH:18])[c:8]([C:9](=[O:16])[O:10][CH2:11][CH2:12][CH2:13][CH2:14][CH3:15])[cH:7]2)[CH2:4][CH2:3]1"
6305,"Br[CH2:2][c:3]1[c:8]([O:9][CH3:10])[cH:7][c:6]2[C@@H:11]([NH:18][C@:19]([CH2:26][S:27](=[O:29])(=[O:28])[c:5]2[cH:4]1)([CH2:24][CH3:25])[CH2:20][CH2:21][CH2:22][CH3:23])[c:12]1[cH:17][cH:16][cH:15][cH:14][cH:13]1.[CH3:30][CH2:31][O:32][P:33](OCC)[O:34][CH2:35][CH3:36]>Cc1ccccc1>O=[P:33]([O:34][CH2:35][CH3:36])([O:32][CH2:31][CH3:30])[CH2:2][c:3]1[c:8]([O:9][CH3:10])[cH:7][c:6]2[C@@H:11]([NH:18][C@:19]([CH2:26][S:27](=[O:29])(=[O:28])[c:5]2[cH:4]1)([CH2:24][CH3:25])[CH2:20][CH2:21][CH2:22][CH3:23])[c:12]1[cH:17][cH:16][cH:15][cH:14][cH:13]1"
6327,"S=C=[N:3][c:4]1[cH:10][c:8]([CH3:9])[cH:7][cH:6][cH:5]1.[NH2:11][c:12]1[cH:27][cH:26][c:15](-[c:16]2[c:21]3[CH2:22][NH:23][C:24](=[O:25])[c:20]3[cH:19][cH:18][cH:17]2)[cH:14][cH:13]1>CN(C=O)C.O>S=C([NH:11][c:12]1[cH:27][cH:26][c:15](-[c:16]2[c:21]3[CH2:22][NH:23][C:24](=[O:25])[c:20]3[cH:19][cH:18][cH:17]2)[cH:14][cH:13]1)[NH:3][c:4]1[cH:5][cH:6][cH:7][c:8]([CH3:9])[cH:10]1"
6339,"O=C=[N:3][c:4]1[cH:9][cH:8][cH:7][cH:6][cH:5]1.[cH:10]1[n:24][cH:23][cH:22][c:12](-[c:13]2[cH:18][c:17]3[CH2:19][CH2:20][NH:21][c:16]3[cH:15][cH:14]2)[cH:11]1>CC#N>O=C([N:21]1[CH2:20][CH2:19][c:17]2[c:16]1[cH:15][cH:14][c:13]([cH:18]2)-[c:12]1[cH:22][cH:23][n:24][cH:10][cH:11]1)[NH:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1"
6344,"CCOC(/C=[CH:7]/[c:8]1[c:17]2[c:12]([cH:13][cH:14][cH:15][cH:16]2)[n:10]([CH3:11])[cH:9]1)=O.C[S+](=O)(C)C>CS(=O)C.[H-].[I-].[Na+].O>CCOC([C@H]1[C@H:7]([c:8]2[c:17]3[c:12]([cH:13][cH:14][cH:15][cH:16]3)[n:10]([CH3:11])[cH:9]2)C1)=O"
6353,"S=C=[N:3][CH2:4][CH:5]1[CH2:10][CH2:9][CH2:8][CH2:7][CH2:6]1.[NH2:11][c:12]1[c:17]([S:18](=[O:21])(=[O:20])[NH2:19])[s:16][c:14]([Cl:15])[cH:13]1>Cl>S=C([NH:3][CH2:4][CH:5]1[CH2:6][CH2:7][CH2:8][CH2:9][CH2:10]1)[NH:19][S:18](=[O:20])(=[O:21])[c:17]1[s:16][c:14]([Cl:15])[cH:13][c:12]1[NH2:11]"
6381,"Br[c:2]1[cH:30][cH:29][c:27]([Cl:28])[cH:26][c:3]1[CH2:4][N:5]1[C:24](=[O:25])[O:23][C@H:8]([c:9]2[cH:22][c:17]([C:18]([F:21])([F:20])[F:19])[cH:16][c:11]([C:12]([F:15])([F:14])[F:13])[cH:10]2)[C@@H:6]1[CH3:7].[CH3:31][O:32][c:33]1[c:49](B2OC(C)(C)C(C)(C)O2)[cH:48][c:36](-[c:37]2[cH:47][cH:46][c:41]([C:42]([O:44][CH3:45])=[O:43])[cH:40][c:38]2[CH3:39])[cH:35][cH:34]1>CCOC(=O)C.Cc1ccccc1.O.O=C([O-])[O-].CCCCCC.CCO.[Na+].[Na+].c1ccc(P([Pd](P(c2ccccc2)(c2ccccc2)c2ccccc2)(P(c2ccccc2)(c2ccccc2)c2ccccc2)P(c2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1>[CH3:39][c:38]1[c:37](-[c:36]2[cH:35][c:34](-[c:2]3[cH:30][cH:29][c:27]([Cl:28])[cH:26][c:3]3[CH2:4][N:5]3[C:24](=[O:25])[O:23][C@H:8]([c:9]4[cH:22][c:17]([C:18]([F:21])([F:20])[F:19])[cH:16][c:11]([C:12]([F:15])([F:14])[F:13])[cH:10]4)[C@@H:6]3[CH3:7])[c:33]([O:32][CH3:31])[cH:49][cH:48]2)[cH:47][cH:46][c:41]([C:42](=[O:43])[O:44][CH3:45])[cH:40]1"
6386,"S=C=[N:3][C:4](=[O:12])[c:5]1[cH:11][c:9]([CH3:10])[cH:8][cH:7][cH:6]1.[CH3:13][O:14][c:15]1[c:35]([O:36][CH3:37])[cH:34][c:33]2[c:17]([n:18][cH:19][cH:20][c:21]2[O:22][c:23]2[cH:32][c:28]([N+:29]([O-:31])=[O:30])[c:26]([NH2:27])[cH:25][cH:24]2)[cH:16]1>CCO.Cc1ccccc1>S=C([NH:3][C:4](=[O:12])[c:5]1[cH:11][c:9]([CH3:10])[cH:8][cH:7][cH:6]1)[NH:27][c:26]1[c:28]([N+:29]([O-:31])=[O:30])[cH:32][c:23]([O:22][c:21]2[c:33]3[c:17]([cH:16][c:15]([c:35]([cH:34]3)[O:36][CH3:37])[O:14][CH3:13])[n:18][cH:19][cH:20]2)[cH:24][cH:25]1"
6421,"O=C=[N:3][c:4]1[cH:9][cH:8][cH:7][cH:6][cH:5]1.[O:10]=[C:11]1[N:31]2[CH:26]([CH2:27][NH:28][CH2:29][CH2:30]2)[C:13]([c:20]2[cH:25][cH:24][cH:23][cH:22][cH:21]2)([c:14]2[cH:19][cH:18][cH:17][cH:16][cH:15]2)[O:12]1>Cc1ccccc1>O=C([NH:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)[N:28]1[CH2:29][CH2:30][N:31]2[CH:26]([C:13]([O:12][C:11]2=[O:10])([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[c:20]2[cH:25][cH:24][cH:23][cH:22][cH:21]2)[CH2:27]1"
6472,"O=C=[N:3][CH2:4][C:5](=[O:9])[O:6][CH2:7][CH3:8].[NH2:10][c:11]1[cH:30][c:28]([Cl:29])[c:14]([CH2:15][CH:16]2[C:26](=[O:27])[N:19]([CH:20]3[CH2:25][CH2:24][CH2:23][CH2:22][CH2:21]3)[CH2:18][CH2:17]2)[cH:13][cH:12]1>c1ccncc1>O=C([NH:10][c:11]1[cH:30][c:28]([Cl:29])[c:14]([CH2:15][CH:16]2[C:26](=[O:27])[N:19]([CH:20]3[CH2:25][CH2:24][CH2:23][CH2:22][CH2:21]3)[CH2:18][CH2:17]2)[cH:13][cH:12]1)[NH:3][CH2:4][C:5](=[O:9])[O:6][CH2:7][CH3:8]"
6512,"S=C=[N:3][C:4](=[O:8])[O:5][CH2:6][CH3:7].[CH3:9][N:10]([CH2:12][C:13]([NH:15][c:16]1[c:21]([NH2:22])[cH:20][cH:19][cH:18][cH:17]1)=[O:14])[CH3:11]>CC#N>S=C([NH:22][c:21]1[cH:20][cH:19][cH:18][cH:17][c:16]1[NH:15][C:13](=[O:14])[CH2:12][N:10]([CH3:9])[CH3:11])[NH:3][C:4](=[O:8])[O:5][CH2:6][CH3:7]"
6533,"O=C=[N:3][CH2:4][CH3:5].[NH2:6][C:7]([C@@H:9]1[C@H:15]([NH:16][c:17]2[c:37]3[c:22]([nH:23][c:24]([n:36]3)-[c:25]3[cH:35][n:28]([CH:29]4[CH2:34][CH2:33][NH:32][CH2:31][CH2:30]4)[n:27][cH:26]3)[n:21][cH:20][c:18]2[Cl:19])[C@@H:13]2[CH2:14][C@H:10]1[CH:11]=[CH:12]2)=[O:8]>>O=C([N:32]1[CH2:31][CH2:30][CH:29]([n:28]2[cH:35][c:25](-[c:24]3[n:36][c:37]4[c:22]([n:21][cH:20][c:18]([c:17]4[NH:16][C@@H:15]4[C@@H:13]5[CH2:14][C@@H:10]([CH:11]=[CH:12]5)[C@@H:9]4[C:7](=[O:8])[NH2:6])[Cl:19])[nH:23]3)[cH:26][n:27]2)[CH2:34][CH2:33]1)[NH:3][CH2:4][CH3:5]"
6554,"C(=[C:11]1[CH2:23][CH2:22][CH:14]([CH2:15][c:16]2[cH:21][cH:20][cH:19][cH:18][cH:17]2)[CH2:13][CH2:12]1)c1[nH]c2c(cccc2)n1.OO>B.ClC(Cl)Cl.O1CCCC1.[Na+].[OH-].O>c1cc2c(nc([nH]2)C(O)[CH:11]2[CH2:12][CH2:13][CH:14]([CH2:15][c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[CH2:22][CH2:23]2)cc1"
6561,"COC(C1CCN(c2ccc(C(N[C@H:17]([C:29]([O:31][CH2:32][c:33]3[cH:38][cH:37][cH:36][cH:35][cH:34]3)=[O:30])[CH2:18][C:19]([O:21][CH2:22][c:23]3[cH:28][cH:27][cH:26][cH:25][cH:24]3)=[O:20])=O)cc2)CC1)OC>ClCCl.FC(C(O)=O)(F)F>O=CC1CCN(c2ccc(C(N[C@@H:17]([CH2:18][C:19]([O:21][CH2:22][c:23]3[cH:24][cH:25][cH:26][cH:27][cH:28]3)=[O:20])[C:29]([O:31][CH2:32][c:33]3[cH:34][cH:35][cH:36][cH:37][cH:38]3)=[O:30])=O)cc2)CC1"
6566,"N#[C:2][CH2:3][CH2:4][CH2:5][CH2:6][N:7]1[CH2:25][CH2:24][C:10](=[C:11]([c:18]2[cH:23][cH:22][cH:21][cH:20][cH:19]2)[c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)[CH2:9][CH2:8]1>[Al+3].[H-].[H-].[H-].[H-].[Li+]>N[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][N:7]1[CH2:25][CH2:24][C:10](=[C:11]([c:18]2[cH:23][cH:22][cH:21][cH:20][cH:19]2)[c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)[CH2:9][CH2:8]1"
6598,"Fc1ccc(OCCCC#[C:11][c:12]2[cH:25][cH:24][c:15]([CH2:16][NH:17][C:18]([C:20]([F:23])([F:22])[F:21])=[O:19])[cH:14][cH:13]2)cc1>O=C(C)OCC.[Pd]>Fc1ccc(OCCCC[CH2:11][c:12]2[cH:13][cH:14][c:15]([CH2:16][NH:17][C:18]([C:20]([F:21])([F:22])[F:23])=[O:19])[cH:24][cH:25]2)cc1"
6603,"O=[C:2]([C:20]([F:23])([F:22])[F:21])[c:3]1[cH:19][cH:18][c:6]([N:7]([S:9]([c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)(=[O:11])=[O:10])[CH3:8])[cH:5][cH:4]1.[CH:24]#[C:25][C:26]([F:29])([F:28])[F:27]>>O[C:2]([C:20]([F:23])([F:22])[F:21])([c:3]1[cH:19][cH:18][c:6]([N:7]([S:9]([c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)(=[O:11])=[O:10])[CH3:8])[cH:5][cH:4]1)[C:24]#[C:25][C:26]([F:29])([F:28])[F:27]"
6614,"[CH3:1][O:2][C:3]([C@H:5]([C@H:7]([OH:9])[CH3:8])[NH2:6])=[O:4].[O:10]=[C:11]([c:13]1[cH:25][cH:24][c:16]([C:17]#[C:18][C:19]#[C:20][C@@H:21]([OH:23])[CH3:22])[cH:15][cH:14]1)O>CCN(C(C)C)C(C)C.CCOC(=O)C.CN(C(=[N+](C)C)O[n]1c2c(cccn2)nn1)C.CN(C=O)C.F[P-](F)(F)(F)(F)F.O=C([O-])[O-].[K+].[K+]>[CH3:8][C@H:7]([C@@H:5]([C:3]([O:2][CH3:1])=[O:4])[NH:6][C:11]([c:13]1[cH:25][cH:24][c:16]([C:17]#[C:18][C:19]#[C:20][C@@H:21]([OH:23])[CH3:22])[cH:15][cH:14]1)=[O:10])[OH:9]"
6621,"[CH2:1]=[C:2]([CH2:4][C@@:5]1([C@H:52]([O:53][CH2:54][c:55]2[cH:60][cH:59][cH:58][cH:57][cH:56]2)[C@@H:43]([O:44][CH2:45][c:46]2[cH:51][cH:50][cH:49][cH:48][cH:47]2)[C@H:34]([O:35][CH2:36][c:37]2[cH:42][cH:41][cH:40][cH:39][cH:38]2)[C@@H:24]([CH2:25][O:26][CH2:27]c2ccccc2)[O:23]1)[c:6]1[c:21]([OH:22])[cH:20]c(Cl)c(Cc2ccc(CC)cc2)c1)C>ClC(Cl)C.O=S(C(F)(F)F)([O-])=O.O=C(C)OCC.[Ag+]>CCc1ccc(C[c:1]2c(Cl)cc3[O:22][C:21]([CH2:6][C@@:5]4([C@H:52]([O:53][CH2:54][c:55]5[cH:56][cH:57][cH:58][cH:59][cH:60]5)[C@@H:43]([O:44][CH2:45][c:46]5[cH:47][cH:48][cH:49][cH:50][cH:51]5)[C@H:34]([O:35][CH2:36][c:37]5[cH:38][cH:39][cH:40][cH:41][cH:42]5)[C@@H:24]([CH2:25][O:26][CH2:27]c5ccccc5)[O:23]4)[c:4]3[cH:2]2)([CH3:20])C)cc1"
6625,"C=[CH:2][C:3](=[O:5])[NH2:4].[CH3:6][N:7]([CH2:9][CH2:10][OH:11])[CH3:8]>O=S(O)(O)=O.[H-].[Na+]>C([O:11][CH2:10][CH2:9][N:7]([CH3:8])[CH3:6])[CH2:2][C:3](=[O:5])[NH2:4]"
6724,"O=C=[N:3][C:4]([CH3:7])([CH3:6])[CH3:5].[NH2:8][c:9]1[cH:30][c:13]([C:14]2([CH2:29][CH2:28][N:18]([CH2:19][CH2:20][O:21][c:22]3[cH:27][cH:26][cH:25][cH:24][cH:23]3)[CH2:17][CH2:16]2)[F:15])[cH:12][cH:11][cH:10]1>CCN(C(C)C)C(C)C.Cl.Cl>O=C([NH:8][c:9]1[cH:30][c:13]([C:14]2([CH2:29][CH2:28][N:18]([CH2:19][CH2:20][O:21][c:22]3[cH:23][cH:24][cH:25][cH:26][cH:27]3)[CH2:17][CH2:16]2)[F:15])[cH:12][cH:11][cH:10]1)[NH:3][C:4]([CH3:5])([CH3:6])[CH3:7]"
6783,"O[CH2:2][c:3]1[o:16][c:7](-[c:8]2[cH:15][cH:14][c:11]([O:12][CH3:13])[cH:10][cH:9]2)[n:6][c:4]1[CH3:5]>ClCCl>O=[CH:2][c:3]1[o:16][c:7](-[c:8]2[cH:15][cH:14][c:11]([O:12][CH3:13])[cH:10][cH:9]2)[n:6][c:4]1[CH3:5]"
6833,"[CH3:1][O:2][c:3]1[c:24]([O:25][CH2:26][CH2:27][CH2:28][N:29]2[CH2:36][C:34](=[O:35])[N:32]([CH3:33])[CH2:31][CH2:30]2)[cH:23][c:22]2[c:5]([c:6]([n:19][cH:20][n:21]2)[NH:7][c:8]2[c:15]3[O:16][CH2:17][O:18][c:14]3[c:12](I)[cH:11][c:9]2[Cl:10])[cH:4]1.[CH:37]#[C:38][CH2:39][CH:40]([O:42][CH3:43])[CH3:41]>CCOC(C)=O.CC(NC(C)C)C.Cl[Pd]Cl.CN(C=O)C.[Cu]I.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>[CH2:30]1[CH2:31][N:32]([CH3:33])[C:34](=[O:35])[CH2:36][N:29]1[CH2:28][CH2:27][CH2:26][O:25][c:24]1[cH:23][c:22]2[c:5]([c:6]([n:19][cH:20][n:21]2)[NH:7][c:8]2[c:15]3[O:16][CH2:17][O:18][c:14]3[c:12]([C:37]#[C:38][CH2:39][CH:40]([CH3:41])[O:42][CH3:43])[cH:11][c:9]2[Cl:10])[cH:4][c:3]1[O:2][CH3:1]"
6960,"O=C=[N:3][c:4]1[cH:10][cH:9][c:7]([F:8])[cH:6][cH:5]1.[NH2:11][c:12]1[cH:35][cH:34][c:15](-[c:16]2[n:33][c:26]([N:27]3[CH2:32][CH2:31][O:30][CH2:29][CH2:28]3)[n:25][c:18]([N:19]3[CH2:24][CH2:23][O:22][CH2:21][CH2:20]3)[n:17]2)[cH:14][cH:13]1>>O=C([NH:3][c:4]1[cH:5][cH:6][c:7]([F:8])[cH:9][cH:10]1)[NH:11][c:12]1[cH:35][cH:34][c:15](-[c:16]2[n:17][c:18]([N:19]3[CH2:20][CH2:21][O:22][CH2:23][CH2:24]3)[n:25][c:26]([N:27]3[CH2:28][CH2:29][O:30][CH2:31][CH2:32]3)[n:33]2)[cH:14][cH:13]1"
7003,"C[Mg+].O=[CH:4][C:5]([CH3:15])([CH3:14])[C@H:6]1[O:13][C:10]([CH3:12])([CH3:11])[O:9][CH2:8][CH2:7]1>CCOCC.[Br-]>C[CH:4]([C:5]([CH3:15])([CH3:14])[C@H:6]1[O:13][C:10]([CH3:12])([CH3:11])[O:9][CH2:8][CH2:7]1)O"
7005,"CCC(CC)(C#[C:6][c:7]1[c:33]([CH3:34])[cH:32][c:10]([C:11]([c:16]2[cH:31][c:29]([CH3:30])[c:19]([O:20][CH2:21][C@H:22]([CH2:24][CH2:25][C:26]([OH:28])=[O:27])[OH:23])[cH:18][cH:17]2)([CH2:14][CH3:15])[CH2:12][CH3:13])[cH:9][cH:8]1)O>CCO.[K+].[OH-].[OH-].[OH-].[Pd+2]>CCC(O)(CC)C[CH2:6][c:7]1[c:33]([CH3:34])[cH:32][c:10]([C:11]([c:16]2[cH:31][c:29]([CH3:30])[c:19]([O:20][CH2:21][C@H:22]([CH2:24][CH2:25][C:26]([OH:28])=[O:27])[OH:23])[cH:18][cH:17]2)([CH2:14][CH3:15])[CH2:12][CH3:13])[cH:9][cH:8]1"
7016,"[CH3:1][NH:2][C:3]([c:5]1[c:16]2[cH:17][c:18]([c:20]([cH:27][c:15]2[o:14][c:6]1-[c:7]1[cH:13][cH:12][c:10]([F:11])[cH:9][cH:8]1)[N:21]([S:23](=[O:26])(=[O:25])[CH3:24])[CH3:22])Br)=[O:4].OB([c:31]1[cH:39][c:35]([N+:36]([O-:38])=[O:37])[cH:34][cH:33][cH:32]1)O>CN(C=O)C.Cl[Pd]Cl.O=P([O-])([O-])[O-].O=C(C)OCC.[Fe+2].[K+].[K+].[K+].c1c[c-](P(c2ccccc2)c2ccccc2)cc1.c1ccc(P([c-]2cccc2)c2ccccc2)cc1>[F:11][c:10]1[cH:12][cH:13][c:7](-[c:6]2[o:14][c:15]3[cH:27][c:20]([c:18]([cH:17][c:16]3[c:5]2[C:3](=[O:4])[NH:2][CH3:1])-[c:31]2[cH:39][c:35]([N+:36]([O-:38])=[O:37])[cH:34][cH:33][cH:32]2)[N:21]([S:23](=[O:26])(=[O:25])[CH3:24])[CH3:22])[cH:8][cH:9]1"
7026,"N[C:2]([c:4]1[nH:12][c:11]2[c:6]([cH:7][cH:8][cH:9][cH:10]2)[cH:5]1)=O>ClC(Cl)Cl.O.O=P(Cl)(Cl)Cl>N#[C:2][c:4]1[nH:12][c:11]2[c:6]([cH:7][cH:8][cH:9][cH:10]2)[cH:5]1"
7036,"O=[C:2]([C:10]([F:13])([F:12])[F:11])[c:3]1[cH:9][cH:8][c:6]([F:7])[cH:5][cH:4]1.[CH3:14][C:15]([S@@:18](=[O:20])[NH2:19])([CH3:17])[CH3:16]>CC([O-])C.CC([O-])C.CC([O-])C.CC([O-])C.CCOC(=O)C.O1CCCC1.[Cl-].[Na+].[Ti+4]>[F:11][C:10](/[C:2](=[N:19]\[S@:18](=[O:20])[C:15]([CH3:17])([CH3:16])[CH3:14])/[c:3]1[cH:9][cH:8][c:6]([F:7])[cH:5][cH:4]1)([F:13])[F:12]"
7052,"[CH3:1][Si:2]([CH2:5][CH2:6][O:7][CH2:8][n:9]1[c:20]2[n:21][cH:22][c:23]([n:25][c:19]2[c:11]([C:12](=[O:18])[NH:13][C:14]([CH3:17])([CH3:16])[CH3:15])[cH:10]1)Br)([CH3:4])[CH3:3].[CH3:26][S:27]([c:30]1[cH:36][cH:35][c:33]([NH2:34])[cH:32][cH:31]1)(=[O:29])=[O:28]>C1COCCO1.CC1(c2c(c(ccc2)P(c2ccccc2)c2ccccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1)C.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd]>[CH3:1][Si:2]([CH2:5][CH2:6][O:7][CH2:8][n:9]1[c:20]2[n:21][cH:22][c:23]([n:25][c:19]2[c:11]([C:12](=[O:18])[NH:13][C:14]([CH3:17])([CH3:16])[CH3:15])[cH:10]1)[NH:34][c:33]1[cH:35][cH:36][c:30]([S:27](=[O:29])(=[O:28])[CH3:26])[cH:31][cH:32]1)([CH3:4])[CH3:3]"
7073,"N#[C:2][c:3]1[c:8]2[CH2:9][c:10]3[n:19]4[c:15]([n:16][cH:17][cH:18]4)[c:13](=[O:14])[nH:12][c:11]3-[c:7]2[cH:6][cH:5][cH:4]1>CC(O)=O.CO.O=C(C(F)(F)F)O.Cl.[Pd]>N[CH2:2][c:3]1[c:8]2[CH2:9][c:10]3[n:19]4[c:15]([n:16][cH:17][cH:18]4)[c:13](=[O:14])[nH:12][c:11]3-[c:7]2[cH:6][cH:5][cH:4]1.Cl.Cl"
7107,"S=C=[N:3][CH2:4][CH2:5][N:6]([CH3:8])[CH3:7].[NH2:9][CH2:10][CH2:11][NH:12][CH2:13][c:14]1[n:19][cH:18][cH:17][cH:16][n:15]1>>S=C([NH:9][CH2:10][CH2:11][NH:12][CH2:13][c:14]1[n:15][cH:16][cH:17][cH:18][n:19]1)[NH:3][CH2:4][CH2:5][N:6]([CH3:7])[CH3:8]"
7129,"O=C=[N:3][CH:4]([CH3:6])[CH3:5].[CH3:7][O:8][c:9]1[c:16]2[CH:17]([CH2:30][CH2:31][c:15]2[c:13]([Cl:14])[cH:12][c:10]1[Cl:11])[NH:18][c:19]1[n:29][c:28]2[c:22]([cH:23][c:24]([cH:26][cH:27]2)[NH2:25])[cH:21][cH:20]1>>O=C([NH:25][c:24]1[cH:26][cH:27][c:28]2[c:22]([cH:21][cH:20][c:19]([n:29]2)[NH:18][CH:17]2[CH2:30][CH2:31][c:15]3[c:16]2[c:9]([c:10]([cH:12][c:13]3[Cl:14])[Cl:11])[O:8][CH3:7])[cH:23]1)[NH:3][CH:4]([CH3:5])[CH3:6]"
7150,"O=C=[N:3][c:4]1[cH:9][cH:8][cH:7][cH:6][cH:5]1.[CH3:10][c:11]1[c:17]([C:18]#[C:19][c:20]2[c:25]3[cH:26][n:27][n:28]([CH3:29])[c:24]3[cH:23][n:22][cH:21]2)[cH:16][c:14]([NH2:15])[cH:13][cH:12]1>ClCCl>O=C([NH:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)[NH:15][c:14]1[cH:16][c:17]([C:18]#[C:19][c:20]2[c:25]3[cH:26][n:27][n:28]([CH3:29])[c:24]3[cH:23][n:22][cH:21]2)[c:11]([CH3:10])[cH:12][cH:13]1"
7190,"O=C=[N:3][c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1.[CH3:10][NH:11][c:12]1[cH:21][c:16]2[cH:17][cH:18][n:19]([CH3:20])[c:15]2[cH:14][cH:13]1>>O=[C:10]([NH:3][c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[N:11]([c:12]1[cH:21][c:16]2[cH:17][cH:18][n:19]([CH3:20])[c:15]2[cH:14][cH:13]1)C"
7264,"[cH:1]1[n:13][cH:12][cH:11][c:3]([CH:4]=Cc2ccco2)[cH:2]1>O=C[O-].CO.[NH4+].[Pd]>[cH:11]1[c:3]([CH2:4]Cc2occc2)[cH:2][cH:1][n:13][cH:12]1"
7265,"CC=[C:3]1[C:23](=[O:24])[CH2:22][C@@H:7]2[CH2:8][CH2:9][C@H:10]3[C@H:21]4[C@:14]([C@H:16]([CH2:19][CH2:20]4)[O:17][CH3:18])([CH3:15])[CH2:13][CH2:12][C@@H:11]3[C@@:5]2([CH3:6])[CH2:4]1>[Pd]>CC[C@@H:3]1[C:23](=[O:24])[CH2:22][C@@H:7]2[CH2:8][CH2:9][C@H:10]3[C@H:21]4[C@:14]([C@H:16]([CH2:19][CH2:20]4)[O:17][CH3:18])([CH3:15])[CH2:13][CH2:12][C@@H:11]3[C@@:5]2([CH3:6])[CH2:4]1"
7298,"C(#[C:8][CH2:9][CH2:10][CH2:11][C:12](=[O:28])[N:13]1[NH:27][CH2:26][CH2:25][CH2:24][CH:14]1[C:15](=[O:23])[C:16](=[O:22])[C:17]([CH3:21])([CH3:20])[CH2:18][CH3:19])c1cnccc1>CO.O=[Pt]=O>c1cc(C[CH2:8][CH2:9][CH2:10][CH2:11][C:12](=[O:28])[N:13]2[NH:27][CH2:26][CH2:25][CH2:24][CH:14]2[C:15](=[O:23])[C:16](=[O:22])[C:17]([CH3:20])([CH3:21])[CH2:18][CH3:19])cnc1"
7307,"C(=[C:7]([c:17]1[nH:25][c:24]2[c:19]([cH:20][cH:21][cH:22][n:23]2)[cH:18]1)[c:8]1[cH:16][n:15][c:11]([O:12][CH2:13][CH3:14])[cH:10][cH:9]1)C1CCCC1>CO.[Pd]>C1CC(C[CH:7]([c:17]2[nH:25][c:24]3[c:19]([cH:20][cH:21][cH:22][n:23]3)[cH:18]2)[c:8]2[cH:16][n:15][c:11]([O:12][CH2:13][CH3:14])[cH:10][cH:9]2)CC1"
7322,"O=C=[N:3][c:4]1[cH:10][cH:9][c:7]([Br:8])[cH:6][cH:5]1.[CH3:11][CH2:12][CH:13]([S:15](=[O:18])(=[O:17])[NH2:16])[CH3:14]>Cl.[Na+].[OH-]>C(=O)([NH:3][c:4]1[cH:5][cH:6][c:7]([Br:8])[cH:9][cH:10]1)[NH:16][S:15](=[O:18])(=[O:17])[CH:13]([CH3:14])[CH2:12][CH3:11]"
7330,"COC(C=[C:6]1[CH2:18][CH:8]([CH2:9][O:10][CH2:11][c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)[CH2:7]1)=O>Cl[Ni]Cl.[BH4-].CO.[Na+]>O=C(OC)C[CH:6]1[CH2:7][CH:8]([CH2:9][O:10][CH2:11][c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH2:18]1"
